chainId,dexId,baseToken,pairAddress,liquidity,ccxt_ticker
arbitrum,camelot,wstETH,0x5201f6482EEA49c90FE609eD9d8F69328bAc8ddA,"{""usd"":2483150.5937137604,""base"":478.69,""quote"":991.61}",ETH
avalanche,pangolin,BUSD,0x4Dd92aA3e4eEA528d32371e7f9D78cA4a16f0Ad9,"{""usd"":139335,""base"":69672,""quote"":6027}",BUSD
ethereum,balancer,WETH,0x96646936b91d6b9d7d0c47c496afbf3d6ec7b6f8000200000000000000000019-0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48-0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,"{""usd"":2097087,""base"":837.7,""quote"":1048543}",ETH
ethereum,pancakeswap,WBTC,0x4AB6702B3Ed3877e9b1f203f90cbEF13d663B0e8,"{""usd"":3954809,""base"":117.6,""quote"":1583}",BTC
ethereum,verse,WETH,0x6E1fbeeABA87BAe1100d95f8340dc27aD7C8427b,"{""usd"":249172,""base"":99.58,""quote"":124586}",ETH
ethereum,sushiswap,RLC,0x75382c52b6F90B3f8014BfcadAC2386513F1e3bC,"{""usd"":84349,""base"":36667,""quote"":33.76}",RLC
bsc,apeswap,ZEC,0x2B2C771e44aF4C6f858598308e05FB89b23f11cE,"{""usd"":76598.85621394664,""base"":963.41,""quote"":148.62}",ZEC
bsc,0x79C342FddBBF376cA6B4EFAc7aaA457D6063F8Cb,WBNB,0xc0256bD8155A53e832fe79459327aE114Edd8Fc9,"{""usd"":120933.11659530722,""base"":235.84,""quote"":60467}",BNB
bsc,biswap,XLM,0xf7Aa265D01b58b66BDCd1b534Fc24fe4867ad39e,"{""usd"":89650.1538083202,""base"":622726,""quote"":175.21}",XLM
arbitrum,balancer,WBTC,0x64541216bafffeec8ea535bb71fbc927831d0595000100000000000000000002-0x2f2a2543B76A4166549F7aaB2e75Bef0aefC5B0f-0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,"{""usd"":1816121,""base"":54.09,""quote"":728.1}",BTC
avalanche,pangolin,WBTC.e,0x5764b8D8039C6E32f1e5d8DE8Da05DdF974EF5D3,"{""usd"":84316,""base"":2.518,""quote"":3653}",BTC
celo,ubeswap,WBTC,0x0448E99ab5f8230713a9f5D7E64eC2aB6e5952a3,"{""usd"":85786.95426266249,""base"":2.57,""quote"":42893}",BTC
ethereum,uniswap,EUROC,0x95DBB3C7546F22BCE375900AbFdd64a4E5bD73d6,"{""usd"":1892051,""base"":650498,""quote"":1206175}",EUR
ethereum,sushiswap,MKR,0xBa13afEcda9beB75De5c56BbAF696b880a5A50dD,"{""usd"":269388,""base"":257.9,""quote"":107.8}",MKR
bsc,knightswap,ETH,0x0ddF35e107b6014B5577e87e3BBCECa74df3e09A,"{""usd"":169442.10207531258,""base"":70.04,""quote"":340.69}",ETH
bsc,biswap,EOS,0x7683f8349376F297138D3082e236F0E34aF1D1c3,"{""usd"":174069.80318928495,""base"":98137,""quote"":339.95}",EOS
bsc,0x1c3E50DBBCd05831c3A695d45D2b5bCD691AD8D8,WBNB,0x84Fe65e20c1Bb96F7c6f317c09de85Ba99114B73,"{""usd"":161940.6106252881,""base"":316.25,""quote"":80970}",BNB
polygon,quickswap,agEUR,0x63AEfd3aEfeeDCe0860A5Ef21c1Af548641620dd,"{""usd"":155528.49512191385,""base"":17239,""quote"":77764}",EUR
optimism,velodrome,alETH,0x6fD5BEe1Ddb4dbBB0b7368B080Ab99b8BA765902,"{""usd"":948581.0298257554,""base"":622.27,""quote"":378.95}",ETH
fantom,sushiswap,BTC,0x33e29a9eBdD370a8D50656e822aBFD3A910dA1b6,"{""usd"":160156.0696078225,""base"":4.76,""quote"":63.95}",BTC
fantom,sushiswap,WFTM,0xA48869049e36f8Bfe0Cc5cf655632626988c0140,"{""usd"":243060.51233,""base"":561117,""quote"":121530}",FTM
moonbeam,stellaswap,WETH,0x8577273FB3B72306F3A59E26ab77116f5D428DAa,"{""usd"":3351211,""base"":1340,""quote"":5276379}",ETH
fantom,spookyswap,LINK,0x89d9bC2F2d091CfBFc31e333D6Dc555dDBc2fd29,"{""usd"":1366549.9626162543,""base"":121127,""quote"":3147333}",LINK
bsc,biswap,SOL,0x3530F7d8D55c93D778e17cbd30bf9eB07b884f35,"{""usd"":430397.0241132657,""base"":16433,""quote"":840.48}",SOL
velas,astroswap,ADA,0xc12e7E665B7d6537f87635655E70F7387Da12D90,"{""usd"":463478,""base"":855037,""quote"":231739}",ADA
dogechain,yodeswap,BUSD,0xe180b62C4CF96112e7999200EF9275F83F7E3088,"{""usd"":141853,""base"":70469,""quote"":70927}",BUSD
celo,uniswap,WETH,0xd88D5F9E6c10E6FebC9296A454f6C2589b1E8fAE,"{""usd"":52605.14752527747,""base"":10.5,""quote"":53987}",ETH
ethereum,sushiswap,MANA,0x1bEC4db6c3Bc499F3DbF289F5499C30d541FEc97,"{""usd"":146361,""base"":231978,""quote"":58.59}",MANA
ethereum,uniswap,BAL,0xDC2c21F1B54dDaF39e944689a8f90cb844135cc9,"{""usd"":67213,""base"":7219,""quote"":22.73}",BAL
bsc,0x738B815eaDD06E0041b52B0C9d4F0d0D277B24bA,UNI,0x3BDC723F97CA80262c0D3620076b0E9d0Ef2B6dA,"{""usd"":169125.9651082683,""base"":15875,""quote"":84563}",UNI
optimism,uniswap,LINK,0x19EA026886cbB7A900EcB2458636d72b5CaE223B,"{""usd"":164405,""base"":24448,""quote"":21.1}",LINK
avalanche,traderjoe,CRV,0x78dA10824F4029Adfb79669c4bd4F1962d08a0Bb,"{""usd"":148585,""base"":137746,""quote"":6337}",CRV
ethereum,uniswap,cvxCRV,0x620Cd19eAe24fB8a02DF908Bb71B81B6e3Aa1CCc,"{""usd"":63607,""base"":101413,""quote"":25856}",CRV
ethereum,uniswap,REN,0x8Bd1661Da98EBDd3BD080F0bE4e6d9bE8cE9858c,"{""usd"":246247,""base"":1986621,""quote"":98.58}",REN
bsc,planetfinance,BTCB,0x4c4f18da91063F1c34a9396B2d97e95b163F2b0c,"{""usd"":255650.7129234156,""base"":7.6,""quote"":498.99}",BTC
polygon,balancer,AVAX,0x7c9cf12d783821d5c63d8e9427af5c44bad92445000100000000000000000051-0x2C89bbc92BD86F8075d1DEcc58C7F4E0107f286b-0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,"{""usd"":64968,""base"":2797,""quote"":25.89}",AVAX
aurora,polaris,WETH,0x9cd44e44e8a61bc7dc34b04c762a3c0137a3707c000200000000000000000002-0xB12BFcA5A55806AaF64E99521918A4bf0fC40802-0xC9BdeEd33CD01541e1eeD10f90519d2C06Fe3feB,"{""usd"":137911,""base"":55.32,""quote"":68955}",ETH
telos,0x411172Dfcd5f68307656A1ff35520841C2F7fAec,ETH,0xCfd8505E3c79D777AF2CA3B5507B64480645f516,"{""usd"":361836,""base"":146.7,""quote"":1552694}",ETH
conflux,swappi,BNB,0x8A61e6cd8eEb564FF66459a2614cE98177F48Ca9,"{""usd"":128652,""base"":250.8,""quote"":2851597}",BNB
bsc,pandora,WBNB,0xac84ff369F5615bd70152b2B286e2B4591E889E9,"{""usd"":210878.73615473162,""base"":411.68,""quote"":105439}",BNB
polygon,balancer,UNI,0x77215a7e8a8d427d25660414788d2c58dd56898900020000000000000000047c-0xb33EaAd8d922B1083446DC23f610c2567fB5180f-0xdF7837DE1F2Fa4631D716CF2502f8b230F1dcc32,"{""usd"":155580,""base"":5833,""quote"":64440515}",UNI
polygon,uniswap,CRV,0x4D05f2A005e6F36633778416764E82d1D12E7fbb,"{""usd"":196256,""base"":251669,""quote"":80547}",CRV
arbitrum,traderjoe,WETH,0x7eC3717f70894F6d9BA0be00774610394Ce006eE,"{""usd"":404157,""base"":110.4,""quote"":266287}",ETH
optimism,uniswap,SNX,0x0392b358CE4547601BEFa962680BedE836606ae2,"{""usd"":513232,""base"":255541,""quote"":95.58}",SNX
heco,mdex,BNB,0x76BD054865C8B43d3433B51B29C7fC87F88BB1d2,"{""usd"":103436.86342858117,""base"":200.36,""quote"":11397}",BNB
osmosis,osmosis,FET,681,"{""usd"":94014,""base"":415851,""quote"":66245}",FET
heco,mdex,HLTC,0x060B4bfcE16D15A943ec83C56C87940613e162eB,"{""usd"":1110852.4320205443,""base"":7595.51,""quote"":555426}",LTC
heco,mdex,HDOT,0x5484ab0DF3E51187f83F7f6b1a13f7a7Ee98C368,"{""usd"":86240.25233258918,""base"":9398.64,""quote"":43120}",DOT
arbitrum,uniswap,LINK,0x468b88941e7Cc0B88c1869d68ab6b570bCEF62Ff,"{""usd"":915180,""base"":134841,""quote"":126.44}",LINK
energi,energiswap,ETH,0xb8477E82CbFB664B465979A7819b7F640880277c,"{""usd"":53274,""base"":23.58,""quote"":142362}",ETH
bsc,0x738B815eaDD06E0041b52B0C9d4F0d0D277B24bA,XRP,0x1b52251982AD8F27583E0Eddc379ad60dFEc2844,"{""usd"":64408.45505035022,""base"":96405,""quote"":32204}",XRP
bsc,nomiswap,DOT,0xE1634A309516a4f4Ad33Bdc321Dc0a5C9fF5E325,"{""usd"":75860.68991943938,""base"":8271.95,""quote"":37930}",DOT
arbitrum,kyberswap,KNC,0x369F3F702D449F1E5E741643B1B90a8Bf175F839,"{""usd"":51030.66991209546,""base"":55328,""quote"":4499.14}",KNC
arbitrum,swapfish,wstETH,0xe263353986a4638144c41E44cEBAc9d0A76ECab3,"{""usd"":1441351.753133576,""base"":531.36,""quote"":577.65}",ETH
cronos,croswap,WETH,0x41D9171Ca989C16dB8243D340c0A486408Ab28B1,"{""usd"":52167,""base"":20.81,""quote"":26084}",ETH
cronos,cronaswap,WBTC,0x285a569EDD6210a0410883d2E29471A6B0c7790d,"{""usd"":171974,""base"":5.185,""quote"":69.44}",BTC
gnosischain,swapr,WBTC,0xf6Be7AD58F4BAA454666b0027839a01BcD721Ac3,"{""usd"":189442,""base"":5.642,""quote"":75.87}",BTC
ethereum,sushiswap,UNI,0xDafd66636E2561b0284EDdE37e42d192F2844D40,"{""usd"":204554,""base"":19204,""quote"":81.87}",UNI
bsc,pancakeswap,DUSK,0x678EDb8B268e73dB57b7694c163e1dc296b6e219,"{""usd"":241127.9670429081,""base"":1427309,""quote"":471}",DUSK
oec,jswap,WING,0x70E98fcBD9c439e50F6b225F70AAc0b5822A1bc9,"{""usd"":114578.99950761707,""base"":11151,""quote"":57289}",WING
bsc,mdex,DOT,0xFf44e10662E1CD4f7AfE399144636c74B0D05D80,"{""usd"":68267.31798930537,""base"":7440.61,""quote"":34134}",DOT
bsc,apeswap,COMP,0xb4c0c621B2eDfE6C22585ebAC56b0e634907B8A7,"{""usd"":69945.21822898179,""base"":1059.81,""quote"":135.72}",COMP
telos,zappy,MATIC,0x06754b2a38782AA5c9B071Dc70A5C49457C7eBD1,"{""usd"":63134,""base"":40662,""quote"":270918}",MATIC
dogechain,kibbleswap,WWDOGE,0x0b81c7AcFCa44fC4AdE2DA70246d71a650652c6B,"{""usd"":334888,""base"":2342624,""quote"":167444}",DOGE
kcc,mojitoswap,MANA,0xbF5007e065fC3FEA97af1958F88bb3c291382400,"{""usd"":134392,""base"":212980,""quote"":10133}",MANA
bsc,biswap,LTC,0x412b607f4cBE9CaE77C6F720A701CD60fa0EBD3f,"{""usd"":1193577.282865122,""base"":8151.71,""quote"":596789}",LTC
arbitrum,camelot,WETH,0x84652bb2539513BAf36e225c930Fdd8eaa63CE27,"{""usd"":2820659.368292,""base"":1129.26,""quote"":1410330}",ETH
avalanche,kyberswap,WBTC.e,0x93E8b3e3d177A99741432A835125797eB54561EE,"{""usd"":340749,""base"":5.576,""quote"":21444}",BTC
ethereum,uniswap,YFI,0x2fDbAdf3C4D5A8666Bc06645B8358ab803996E28,"{""usd"":274354,""base"":25.71,""quote"":109.8}",YFI
ethereum,uniswap,KEYS,0x5BaCB4114Ad2D448E79aDdef121714b74D67faeC,"{""usd"":539843,""base"":64372903,""quote"":215.5}",KEY
ethereum,shibaswap,WBTC,0x86cccdA3799A43fBCeB4cEc6Ad8b028f5bF8B3dD,"{""usd"":255593,""base"":7.598,""quote"":102}",BTC
ethereum,uniswap,STORJ,0xAEF16913b6C50EBCf627a394921F306985FC8604,"{""usd"":123363,""base"":244951,""quote"":49.37}",STORJ
ethereum,0x5F1dddbf348aC2fbe22a163e30F99F9ECE3DD50a,KNC,0xa38a0165e82B7a5E8650109E9e54087a34C93020,"{""usd"":986136,""base"":1749170,""quote"":118}",KNC
bsc,babyswap,WING,0x2Ec7F242100aD01E52d31a097Be3b1b6CE648829,"{""usd"":279133.1663159938,""base"":27062,""quote"":139567}",WING
bsc,0x71539D09D3890195dDa87A6198B98B75211b72F3,ETH,0x5724868E5438A2C96C9B7E5b61e767750B3E7507,"{""usd"":724971.1143526238,""base"":290.22,""quote"":1415.73}",ETH
bsc,babydogeswap,BTCB,0x75762a2122E368218Fc35b1E4cB83961C33461C8,"{""usd"":1538045.8000417382,""base"":45.83,""quote"":2999.45}",BTC
syscoin,pegasys,ETH,0x1cF22F868D15d4Eed8EddFA8c9C0b88C24B3e0b0,"{""usd"":94171,""base"":37.83,""quote"":463787}",ETH
ethereum,fraxswap,IQ,0x07AF6BB51d6Ad0Cf126E3eD2DeE6EaC34BF094F8,"{""usd"":2183243,""base"":249136645,""quote"":1092186}",IQ
bsc,babydogeswap,ETH,0xdB81B16D052c4553bEa9d7F25691E42990B021DB,"{""usd"":1634221.1612536358,""base"":652.02,""quote"":3170.6}",ETH
polygon,balancer,miMATIC,0x06df3b2bbb68adc8b0e302443692037ed9f91b42000000000000000000000012-0xa3Fa99A148fA48D14Ed51d610c367C61876997F1-0xc2132D05D31c914a87C6611C10748AEb04B58e8F,"{""usd"":1071785,""base"":662263,""quote"":414826}",MATIC
avalanche,pangolin,sAVAX,0x4E9A38F05c38106C1cf5c145Df24959ec50ff70D,"{""usd"":241007,""base"":9847,""quote"":10426}",AVAX
dogechain,yodeswap,BNB,0xF4887cEf251E6BAfed9478f115B92aebA81d88F7,"{""usd"":50999,""base"":98.82,""quote"":25500}",BNB
polygon,sushiswap,CRV,0x396E655C309676cAF0acf4607a868e0CDed876dB,"{""usd"":224107.41579870525,""base"":210160,""quote"":89.63}",CRV
optimism,uniswap,vBNB,0xf4d40ebCBf7063D4ff56C6Df0179a86287C648dE,"{""usd"":998001,""base"":2193.31,""quote"":435210}",BNB
energi,energiswap,BTC,0x7B957726c894A61FfbCc907DAAEB1a908B032863,"{""usd"":54309,""base"":1.786,""quote"":145128}",BTC
syscoin,pegasys,WBTC,0xB881304fCd792062732Da050828f74D285BbF078,"{""usd"":73215,""base"":2.229,""quote"":360584}",BTC
ethereum,balancer,UNI,0x6df50e37a6aefb9024a7284ef1c9e1e8e7c4f7b80001000000000000000002e7-0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984-0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,"{""usd"":284802,""base"":26697,""quote"":114}",UNI
ethereum,uniswap,CTSI,0x01949723055A451229c7bA3a817937C966748F76,"{""usd"":291382,""base"":2392957,""quote"":32.46}",CTSI
ethereum,sushiswap,CREAM,0xf169CeA51EB51774cF107c88309717ddA20be167,"{""usd"":140115,""base"":6571,""quote"":55.36}",CREAM
bsc,0x1c3E50DBBCd05831c3A695d45D2b5bCD691AD8D8,ETH,0x47d941611Ac667CB7eaC2a2e1fd5848C8C15Bfd8,"{""usd"":94778.8890173502,""base"":37.87,""quote"":47389}",ETH
arbitrum,oreoswap,WBTC,0x4eB977551E6F8A3A585c130F6E2A15e4080d7456,"{""usd"":130874.05774593912,""base"":3.9,""quote"":52.46}",BTC
optimism,uniswap,vATOM,0xb98e6912aE77c643957eD51dCF755895eC4BC6b4,"{""usd"":592451,""base"":31233,""quote"":281417}",ATOM
cronos,vvsfinance,ATOM,0x9e5bd780dff875Dd85848a65549791445AE25De0,"{""usd"":1425442,""base"":71242,""quote"":12117500}",ATOM
moonbeam,stellaswap,WBTC,0xf8f5E8B9Ee84664695B14862212D8092E16331F6,"{""usd"":3518759,""base"":104.6,""quote"":5540178}",BTC
fantom,beethovenx,BNB,0x0e41768de15cccc1715fe8aefb6f948349427c140001000000000000000005b9-0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83-0xD67de0e0a0Fd7b15dC8348Bb9BE742F3c5850454,"{""usd"":98241,""base"":230.5,""quote"":181612}",BNB
bsc,apeswap,ONT,0x924D3f2F94618e8Ee837d4C2b8d703F0de12a57e,"{""usd"":55714.57560452905,""base"":177583,""quote"":108.47}",ONT
oec,okcswap,BTCK,0x025d94d3e69951931b716219ddE93Bd7f35503fa,"{""usd"":2963049.972792401,""base"":88.01,""quote"":1481525}",BTC
telos,sushiswap,BNB,0xC0142B087903cC70f486544d1A416182A24B49b5,"{""usd"":53205,""base"":105.5,""quote"":227889}",BNB
ethereum,sushiswap,UMA,0x001b6450083E531A5a7Bf310BD2c1Af4247E23D4,"{""usd"":223943,""base"":72251,""quote"":89.47}",UMA
ethereum,uniswap,DATA,0x7C3B1297Ac649B36547B913de50919AcB45A250C,"{""usd"":122212,""base"":4096148,""quote"":21.67}",DATA
ethereum,defiswap,LINK,0x8B59bE2fC6Fccc2256Cc4841843A13ce29DA16bd,"{""usd"":76310,""base"":6753,""quote"":30.47}",LINK
ethereum,sushiswap,pWING,0xBE1E98685fB293144325440C16f69954Ffcb790C,"{""usd"":215702,""base"":20733,""quote"":85.92}",WING
ethereum,uniswap,DUSK,0xFf29D3E552155180809ea3A877408A4620058086,"{""usd"":152320,""base"":1614048,""quote"":16058}",DUSK
ethereum,uniswap,icETH,0xe5d028350093a743A9769e6FD7F5546eEdDAA320,"{""usd"":508974,""base"":267.8,""quote"":137.7}",ETH
bsc,0x3657952d7bA5A0A4799809b5B6fdfF9ec5B46293,BTCB,0x1b1675A97b2f62B568569ebD349E88A04DdE8586,"{""usd"":54719.99366387099,""base"":1.63,""quote"":106.86}",BTC
bsc,0x738B815eaDD06E0041b52B0C9d4F0d0D277B24bA,ETH,0x407fb6B2Ac60E5882Ede4Aa7CC0c5f848eB0bdB1,"{""usd"":1021569.5972480398,""base"":409.28,""quote"":30.45}",ETH
bsc,safemoonswap,ADA,0x5df474ce39fb162e2d06FEe277EFEC01DdC16EfC,"{""usd"":88886.71870863266,""base"":163348,""quote"":172.74}",ADA
osmosis,osmosis,WMATIC,789,"{""usd"":318613,""base"":205932,""quote"":224345}",MATIC
polygon,kyberswap,WBTC,0xea698cfB2e18415C1e7a7B4642d30b88105b115a,"{""usd"":693898.8875285179,""base"":28.74,""quote"":278.33}",BTC
sxnetwork,sharkswap,WETH,0xeFdfed099D11B62A83e0015d766DC4e31bAEA06f,"{""usd"":433873,""base"":174.4,""quote"":216937}",ETH
bsc,biswap,XRP,0x5dc30Bb8D7F02eFEf28f7E637D17Aea13Fa96906,"{""usd"":1370789.1573089801,""base"":2051969,""quote"":2679.65}",XRP
optimism,uniswap,vSAND,0xE4A1645dde99c20D126c24B8DD1d1a4Bc4a88e4C,"{""usd"":342318,""base"":538238,""quote"":119577}",SAND
celo,uniswap,cEUR,0x1f18CD7D1c7Ba0DbE3D9AbE0D3eC84Ce1ad10066,"{""usd"":464481.1452188062,""base"":158054,""quote"":232241}",EUR
polygon,polycat,WBTC,0xbbBd54c1CD649288d2e584917778eEccD8D8254d,"{""usd"":61191.54516623691,""base"":1.82,""quote"":24.48}",BTC
arbitrum,sushiswap,jETH,0xDF1A6Dd4E5b77d7F2143eD73074bE26c806754c5,"{""usd"":1152842.2856054062,""base"":441.24,""quote"":460.46}",ETH
optimism,velodrome,jEUR,0x050D6Dbc73F6993A29e1327846117C4F5Fc7D68E,"{""usd"":142499.8610275891,""base"":65076,""quote"":67750}",EUR
klaytn,defikingdoms,AVAX,0x6CE5bb25A4E7aBF7214309F7b8D7cceCEF60867E,"{""usd"":675088,""base"":29100,""quote"":1729591}",AVAX
optimism,uniswap,vAVAX,0x14Bc698Fdc368f2487d3eaD12DFF458E7c272047,"{""usd"":679912,""base"":38718,""quote"":232795}",AVAX
ethereum,stepn,WETH,0x9c2DC3D5ffcEcF61312C5F4C00660695B32fB3D1,"{""usd"":1056261,""base"":420.5,""quote"":528131}",ETH
bsc,pancakeswap,IOTX,0xc13aA76AAc067c86aE38028019F414D731b3D86A,"{""usd"":1745956.8380346328,""base"":40196114,""quote"":872978}",IOTX
oasisemerald,yuzuswap,WBTC,0x0487F746B01A663108E7c4E5739F282491a45799,"{""usd"":96697,""base"":2.882,""quote"":1333833}",BTC
gnosischain,sushiswap,WBTC,0xe21F631f47bFB2bC53ED134E83B8cff00e0EC054,"{""usd"":220830,""base"":6.566,""quote"":88.29}",BTC
smartbch,mistswap,bcBCH,0xde5D57B31cB67d5Aed93c26940394796953961cb,"{""usd"":203761.74695027928,""base"":1011.87,""quote"":1015.76}",BCH
fuse,voltagefinance,WBTC,0x97F4F45F0172F2E20Ab284A61C8adcf5E4d04228,"{""usd"":254173.70187662414,""base"":7.57,""quote"":102.34}",BTC
ethereum,sushiswap,stkATOM,0x195b2Ed7DfB2Bb19c63B8B06677D46934C0c4EeA,"{""usd"":83783,""base"":4438,""quote"":33.54}",ATOM
ethereum,uniswap,WDOGE,0xc3d7aA944105d3FaFE07fc1822102449C916a8d0,"{""usd"":1694839,""base"":11647813,""quote"":676.8}",DOGE
oec,cherryswap,BUSD,0x67faa182851635E417218f5ce2B70e01a4c77E51,"{""usd"":2131102.767507127,""base"":1063082,""quote"":1065551}",BUSD
ethereum,sushiswap,FTM,0x0E26A21013f2F8C0362cFae608b4e69a249D5EFc,"{""usd"":194428,""base"":447895,""quote"":77.83}",FTM
bsc,biswap,ADA,0x8860922Eb2795aB0D57363653Dd7EBf18D7c0A42,"{""usd"":1317427.69502124,""base"":2430314,""quote"":2572.42}",ADA
fantom,spookyswap,AVAX,0x5DF809e410d9CC577f0d01b4E623C567C7aD56c1,"{""usd"":415750.4136634013,""base"":18062,""quote"":961427}",AVAX
bsc,knightswap,WBNB,0x28f8ED3Bb8795b11e9be8A6015aDd73ef7Cd3a14,"{""usd"":1330786.9800631048,""base"":2599.33,""quote"":665393}",BNB
kcc,mojitoswap,SAND,0x5A32b4dffA00e3cee3Fa77Ef467F35B4653ae615,"{""usd"":127862,""base"":154475,""quote"":9641}",SAND
